2025-07-08 19:21:22,262 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 291.60, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
2025-07-09 13:37:41,976 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,014 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,057 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 3.60, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,343 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 36.00, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,379 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 40.50, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,406 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 31.50, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,438 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 31.50, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,457 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 31.50, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,499 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 36.00, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,511 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 28.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:42,511 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:42,527 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:37:42,989 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 32.40, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,019 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 36.00, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,057 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,087 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,126 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,161 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 22.50, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,200 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 7.20, 全体平均勤務人数 = 21.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,479 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,512 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,534 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,565 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 4.50, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,585 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,622 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,665 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,665 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:43,670 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:37:43,957 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 61.20, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:43,973 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,005 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,053 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 49.50, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,082 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 63.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,112 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,135 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,135 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:44,139 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:37:44,391 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 10.80, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,422 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,484 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,511 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,526 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,573 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,589 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,589 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:44,589 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:37:44,935 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 75.60, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,951 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 85.50, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:44,983 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 90.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,017 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 81.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,049 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 99.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,086 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 76.50, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,111 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,111 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:45,111 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:37:45,396 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 205.20, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,428 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 180.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,460 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 148.50, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,502 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 153.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,538 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 153.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,576 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 157.50, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,608 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 10.80, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '25パーセンタイル'
2025-07-09 13:37:45,608 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:37:45,608 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 15:34:37,157 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 291.60, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
2025-07-09 15:34:37,186 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 279.00, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
2025-07-09 15:34:37,204 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 256.50, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
2025-07-09 15:34:37,241 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 247.50, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
